setup...ptcl num 
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.8386429632384464e+00, dt = 2.3718871819688701e-02
step = 204
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.8623618350581355e+00, dt = 2.3718872169944252e-02
step = 205
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.8860807072280794e+00, dt = 2.3718872520489903e-02
step = 206
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.9097995797485696e+00, dt = 2.3718872871325375e-02
step = 207
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.9335184526198947e+00, dt = 2.3718873222450455e-02
step = 208
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 4.9572373258423452e+00, dt = 2.3718873573864874e-02
step = 209
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
output result/0210.dat.
//================================
//================================
time = 4.9809561994162097e+00, dt = 2.3718873925568328e-02
step = 210
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.0046750733417777e+00, dt = 2.3718874277560604e-02
step = 211
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.0283939476193380e+00, dt = 2.3718874629841444e-02
step = 212
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.0521128222491791e+00, dt = 2.3718874982410598e-02
step = 213
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.0758316972315898e+00, dt = 2.3718875335267783e-02
step = 214
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.0995505725668577e+00, dt = 2.3718875688412785e-02
step = 215
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.1232694482552708e+00, dt = 2.3718876041845305e-02
step = 216
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.1469883242971157e+00, dt = 2.3718876395565105e-02
step = 217
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.1707072006926804e+00, dt = 2.3718876749571974e-02
step = 218
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.1944260774422526e+00, dt = 2.3718877103865593e-02
step = 219
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
output result/0220.dat.
//================================
//================================
time = 5.2181449545461183e+00, dt = 2.3718877458445729e-02
step = 220
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.2418638320045643e+00, dt = 2.3718877813312163e-02
step = 221
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.2655827098178767e+00, dt = 2.3718878168464616e-02
step = 222
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.2893015879863414e+00, dt = 2.3718878523902791e-02
step = 223
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.3130204665102445e+00, dt = 2.3718878879626520e-02
step = 224
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.3367393453898710e+00, dt = 2.3718879235635478e-02
step = 225
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.3604582246255061e+00, dt = 2.3718879591929455e-02
step = 226
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.3841771042174358e+00, dt = 2.3718879948508090e-02
step = 227
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.4078959841659442e+00, dt = 2.3718880305371146e-02
step = 228
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.4316148644713156e+00, dt = 2.3718880662518465e-02
step = 229
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
output result/0230.dat.
//================================
//================================
time = 5.4553337451338342e+00, dt = 2.3718881019949699e-02
step = 230
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.4790526261537842e+00, dt = 2.3718881377664657e-02
step = 231
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.5027715075314489e+00, dt = 2.3718881735663094e-02
step = 232
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.5264903892671118e+00, dt = 2.3718882093944717e-02
step = 233
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.5502092713610569e+00, dt = 2.3718882452509304e-02
step = 234
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.5739281538135659e+00, dt = 2.3718882811356593e-02
step = 235
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.5976470366249229e+00, dt = 2.3718883170486330e-02
step = 236
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.6213659197954096e+00, dt = 2.3718883529898302e-02
step = 237
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.6450848033253083e+00, dt = 2.3718883889592188e-02
step = 238
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.6688036872149006e+00, dt = 2.3718884249567813e-02
step = 239
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
output result/0240.dat.
//================================
//================================
time = 5.6925225714644681e+00, dt = 2.3718884609824870e-02
step = 240
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
0.0000000000000000e+00
//================================
time = 5.7162414560742931e+00, dt = 2.3718884970363143e-02
step = 241
//================================
2.6094367082574067e+01
6.5235917706434350e+01
0.0000000000000000e+00
0.0000000000000000e+00
